59,Noah WILLIAMS,01 JAN 1999,USA,1180,400m [400m ind.]
60,Anthony COX,26 AUG 2000,JAM,1179,400m
61,Tyler JOHNSON,11 FEB 1998,USA,1177,"400m [300m ind.,400m ind.]"
62,Emmanuel BAMIDELE,06 JUL 1999,NGR,1176,400m [400m ind.]
63,Loïc PREVOT,10 FEB 1998,FRA,1173,400m
64,Jacory PATTERSON,02 FEB 2000,USA,1173,"400m [300m ind.,400m ind.]"
65,João COELHO,04 APR 1999,POR,1173,400m
66,Manuel GUIJARRO,07 JUL 1998,ESP,1173,400m [400m ind.]
67,Marvin SCHLEGEL,02 JAN 1998,GER,1172,400m [400m ind.]
68,Kajetan DUSZYŃSKI,12 MAY 1995,POL,1170,400m [400m ind.]
69,Austin COLE,31 OCT 1998,CAN,1170,400m
70,Patrick SCHNEIDER,30 NOV 1992,GER,1168,400m [400m ind.]
71,Bonface Ontuga MWERESA,13 NOV 1993,KEN,1167,400m
72,Richard KUYKENDOLL,1999,USA,1166,400m
73,Marqueze WASHINGTON,29 SEP 1993,USA,1165,400m [400m ind.]
74,Mazen Mawtan AL YASEN,08 JUL 1996,KSA,1164,400m [400m ind.]
75,Nathan GEORGE,07 JAN 1994,CAN,1160,400m
76,Yuki Joseph NAKAJIMA,30 MAR 2002,JPN,1160,400m
77,Steven MCELROY,13 APR 2003,USA,1159,400m
78,Vladimir ACETI,16 OCT 1998,ITA,1159,400m [400m ind.]
79,Johnnie BLOCKBURGER,12 JUL 2002,USA,1159,400m
80,Luis AVILÉS FERREIRO,03 MAR 2002,MEX,1158,400m [400m ind.]
81,Gilles BIRON,13 APR 1995,FRA,1158,400m [400m ind.]
82,Vitor Hugo DE MIRANDA,11 DEC 1996,BRA,1158,400m
83,Ismail TURNER,31 JUL 2001,USA,1158,400m
84,Asa GUEVARA,20 DEC 1995,TTO,1156,400m
85,Iñaki CAÑAL,30 SEP 1997,ESP,1156,400m [400m ind.]
86,Pavel MASLÁK,21 FEB 1991,CZE,1154,400m [400m ind.]
87,Óscar HUSILLOS,18 JUL 1993,ESP,1153,"400m [300m ind.,400m ind.]"
88,Haron ADOLI,08 OCT 1994,UGA,1153,400m
89,Kelvis PADRINO,26 FEB 1997,VEN,1152,400m
90,Willington WRIGHT,16 SEP 2000,USA,1152,400m
91,Brian HERRON,24 NOV 2000,USA,1151,"400m [400m ind.,500m ind.]"
92,Justin ROBINSON,30 MAR 2002,USA,1151,400m [400m ind.]
93,Steven SOLOMON,16 MAY 1993,AUS,1151,400m
94,Zandrion BARNES,17 AUG 2001,JAM,1149,400m
95,Alonzo RUSSELL,08 FEB 1992,BAH,1149,400m
96,Jonathan BORLÉE,22 FEB 1988,BEL,1148,400m
97,Zibane NGOZI,31 OCT 1992,BOT,1148,400m
98,Khaleb MCRAE,09 SEP 2000,USA,1148,400m [400m ind.]
99,Julian Jrummi WALSH,18 SEP 1996,JPN,1147,400m [300m]
100,Joseph BRIER,16 MAR 1999,GBR,1147,400m
