name,id,date,competition,venue,indoor,disciplineCode,disciplineNameUrlSlug,typeNameUrlSlug,discipline,country,category,race,place,mark,wind,notlegal,resultscore,remark,__typename
Celeste Mucci,14555113,24-Feb-18,"Melbourne Victorian U20 Ch., Melbourne - U20 Events",Melbourne (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F,1,11.87,0.1,FALSE,1017,,resultsByDateResults
Celeste Mucci,14555113,15-Mar-18,"Sydney Australian U20 Ch., Sydney",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,H1,1,13.55,0.8,FALSE,1076,,resultsByDateResults
Celeste Mucci,14555113,15-Mar-18,"Sydney Australian U20 Ch., Sydney",Sydney (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,3,5.84,0.5,FALSE,964,,resultsByDateResults
Celeste Mucci,14555113,16-Mar-18,"Sydney Australian U20 Ch., Sydney",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,1,13.35,1.3,FALSE,1103,,resultsByDateResults
Celeste Mucci,14555113,17-Mar-18,"Sydney Australian U20 Ch., Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,H1,,DQ,-0.3,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,28-Mar-18,"Brisbane Queensland International Track Classic, Brisbane",Brisbane (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,F1,3,13.53,-2.1,FALSE,1091,,resultsByDateResults
Celeste Mucci,14555113,12-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,A,CE2,2,24.59,-0.4,FALSE,982,,resultsByDateResults
Celeste Mucci,14555113,12-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,A,CE2,1,13.19,0.6,FALSE,1124,,resultsByDateResults
Celeste Mucci,14555113,12-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,A,CE1,6,1.75,,FALSE,974,,resultsByDateResults
Celeste Mucci,14555113,12-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,A,CE1,3,12.22,,FALSE,723,,resultsByDateResults
Celeste Mucci,14555113,13-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,800,800-metres,middle-long,800 Metres,AUS,A,CE2,5,02:29.7,,FALSE,691,,resultsByDateResults
Celeste Mucci,14555113,13-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,A,CE1,3,6.1,-0.5,FALSE,1023,,resultsByDateResults
Celeste Mucci,14555113,13-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,A,CE1,6,43.03,,FALSE,765,,resultsByDateResults
Celeste Mucci,14555113,13-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,HEP,heptathlon,combined-events,Heptathlon,AUS,A,F,4,5915,,FALSE,1058,,resultsByDateResults
Celeste Mucci,14555113,30-Jun-18,Jämsä,Jämsä (FIN),FALSE,LJ,long-jump,jumps,Long Jump,FIN,F,F1,2,6.19,2.8,TRUE,1024,,resultsByDateResults
Celeste Mucci,14555113,30-Jun-18,Jämsä,Jämsä (FIN),FALSE,LJ,long-jump,jumps,Long Jump,FIN,F,F1,,6.19,1,FALSE,1040,,resultsByDateResults
Celeste Mucci,14555113,1-Jul-18,Jämsä,Jämsä (FIN),FALSE,100,100-metres,sprints,100 Metres,FIN,F,H6,3,11.69,4.7,TRUE,1026,,resultsByDateResults
Celeste Mucci,14555113,1-Jul-18,Jämsä,Jämsä (FIN),FALSE,100,100-metres,sprints,100 Metres,FIN,F,F1,2,11.48,6,TRUE,1061,,resultsByDateResults
Celeste Mucci,14555113,12-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,200,200-metres,sprints,200 Metres,FIN,C,CE4,7,24.88,0,FALSE,953,,resultsByDateResults
Celeste Mucci,14555113,12-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,FIN,C,CE4,1,13.29,0.3,FALSE,1111,,resultsByDateResults
Celeste Mucci,14555113,12-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,HJ,high-jump,jumps,High Jump,FIN,C,CE1,3,1.77,,FALSE,994,,resultsByDateResults
Celeste Mucci,14555113,12-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,SP,shot-put,throws,Shot Put,FIN,C,CE2,8,11.12,,FALSE,655,,resultsByDateResults
Celeste Mucci,14555113,13-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,800,800-metres,middle-long,800 Metres,FIN,C,CE3,6,02:29.3,,FALSE,697,,resultsByDateResults
Celeste Mucci,14555113,13-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,LJ,long-jump,jumps,Long Jump,FIN,C,CE1,4,6.13,1.1,FALSE,1027,,resultsByDateResults
Celeste Mucci,14555113,13-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,JT,javelin-throw,throws,Javelin Throw,FIN,C,CE1,4,44.28,,FALSE,788,,resultsByDateResults
Celeste Mucci,14555113,13-Jul-18,"Tampere IAAF World U20 Championships, Ratina Stadium, Tampere","Ratina Stadium, Tampere (FIN)",FALSE,HEP,heptathlon,combined-events,Heptathlon,FIN,C,F,5,5865,,FALSE,1048,,resultsByDateResults
Celeste Mucci,14555113,27-Oct-18,Melbourne,Melbourne (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.7,,FALSE,926,,resultsByDateResults
Celeste Mucci,14555113,17-Nov-18,Melbourne,Melbourne (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,1,13.81,-0.3,FALSE,1044,,resultsByDateResults
Celeste Mucci,14555113,22-Nov-18,"Melbourne High Velocity Meet, Melbourne",Melbourne (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F,1,11.98,1.7,FALSE,995,,resultsByDateResults
Celeste Mucci,14555113,22-Nov-18,"Melbourne High Velocity Meet, Melbourne",Melbourne (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,5,5.25,0,FALSE,837,,resultsByDateResults
Celeste Mucci,14555113,1-Dec-18,Melbourne,Melbourne (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,1,1.7,,FALSE,926,,resultsByDateResults
Celeste Mucci,14555113,13-Dec-18,"Melbourne Zatopek:10, Melbourne",Melbourne (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,C,F,,6.01,0.4,FALSE,1001,,resultsByDateResults
Celeste Mucci,14555113,13-Dec-18,"Melbourne Zatopek:10, Melbourne",Melbourne (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,C,F,1,6.12,2.4,TRUE,1011,,resultsByDateResults
Celeste Mucci,14555113,12-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,CE,1,24.26,0.6,FALSE,1011,,resultsByDateResults
Celeste Mucci,14555113,12-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,CE,,DNF,1.6,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,12-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,CE,2,1.76,,FALSE,984,,resultsByDateResults
Celeste Mucci,14555113,12-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,F,CE,2,11.87,,FALSE,702,,resultsByDateResults
Celeste Mucci,14555113,13-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,CE,1,6.14,2.6,TRUE,1014,,resultsByDateResults
Celeste Mucci,14555113,13-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,CE,,5.83,0.9,FALSE,962,,resultsByDateResults
Celeste Mucci,14555113,13-Jan-19,"AACT CE Ch., Canberra - Combined Events",Canberra (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,CE,3,34.88,,FALSE,615,,resultsByDateResults
Celeste Mucci,14555113,13-Jan-19,"AACT CE Ch., Canberra",Canberra (AUS),FALSE,HEP,heptathlon,combined-events,Heptathlon,AUS,F,F,,DNF,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,18-Jan-19,"High Velocity Meet, Melbourne",Melbourne (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F2,3,58.62,,FALSE,884,,resultsByDateResults
Celeste Mucci,14555113,18-Jan-19,"High Velocity Meet, Melbourne",Melbourne (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F2,1,13.53,-2.8,FALSE,1095,,resultsByDateResults
Celeste Mucci,14555113,28-Jan-19,"Track Classic, Canberra",Canberra (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,B,F1,1,11.6,0.7,FALSE,1072,,resultsByDateResults
Celeste Mucci,14555113,28-Jan-19,"Track Classic, Canberra",Canberra (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,B,F,4,6.18,0,FALSE,1038,,resultsByDateResults
Celeste Mucci,14555113,3-Feb-19,"AV Throwers, Geelong",Geelong (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1,45.25,,FALSE,806,,resultsByDateResults
Celeste Mucci,14555113,9-Feb-19,"AACT Ch., Canberra",Canberra (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,E,H4,1,11.69,2.6,TRUE,1039,,resultsByDateResults
Celeste Mucci,14555113,9-Feb-19,"AACT Ch., Canberra",Canberra (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,E,F1,2,11.55,2.6,TRUE,1068,,resultsByDateResults
Celeste Mucci,14555113,23-Feb-19,"Track Classic, Sydney",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,C,F,1,13.18,2.1,TRUE,1113,,resultsByDateResults
Celeste Mucci,14555113,9-Mar-19,"Victorian Ch., Melbourne",Melbourne (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,E,H3,1,24.99,0.4,FALSE,943,,resultsByDateResults
Celeste Mucci,14555113,10-Mar-19,"Victorian Ch., Melbourne",Melbourne (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,E,SF1,1,24.81,-1.2,FALSE,966,,resultsByDateResults
Celeste Mucci,14555113,10-Mar-19,"Victorian Ch., Melbourne",Melbourne (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,E,F,1,1.75,,FALSE,974,,resultsByDateResults
Celeste Mucci,14555113,21-Mar-19,"High Velocity Meet, Melbourne",Melbourne (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,1,5.72,0,FALSE,938,,resultsByDateResults
Celeste Mucci,14555113,23-Mar-19,"Queensland International Track Classic, Brisbane",Brisbane (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,B,F1,4,11.68,2.3,TRUE,1043,,resultsByDateResults
Celeste Mucci,14555113,23-Mar-19,"Queensland International Track Classic, Brisbane",Brisbane (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,2,13.32,1.2,FALSE,1107,,resultsByDateResults
Celeste Mucci,14555113,4-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,B,CE2,1,24.59,-2.2,FALSE,993,,resultsByDateResults
Celeste Mucci,14555113,4-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,CE2,1,13.34,0.5,FALSE,1104,,resultsByDateResults
Celeste Mucci,14555113,4-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,CE,2,1.75,,FALSE,974,,resultsByDateResults
Celeste Mucci,14555113,4-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,B,CE,11,10.84,,FALSE,638,,resultsByDateResults
Celeste Mucci,14555113,5-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,800,800-metres,middle-long,800 Metres,AUS,B,CE2,5,02:24.9,,FALSE,759,,resultsByDateResults
Celeste Mucci,14555113,5-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,B,CE,1,6.25,0.6,FALSE,1053,,resultsByDateResults
Celeste Mucci,14555113,5-Apr-19,"Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,B,CE,5,39.58,,FALSE,701,,resultsByDateResults
Celeste Mucci,14555113,5-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,HEP,heptathlon,combined-events,Heptathlon,AUS,B,F,1,5844,,FALSE,1044,,resultsByDateResults
Celeste Mucci,14555113,7-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,H1,2,13.23,-0.9,FALSE,1124,,resultsByDateResults
Celeste Mucci,14555113,7-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,1,13.09,0,FALSE,1138,,resultsByDateResults
Celeste Mucci,14555113,11-May-19,"IAAF World Relays, International Stadium, Yokohama","International Stadium, Yokohama (JPN)",FALSE,MIXSHH,mixed-shuttle-hurdles,relays,Mixed Shuttle Hurdles Relay,JPN,GW,H1,3,56.4,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,11-May-19,"IAAF World Relays, International Stadium, Yokohama","International Stadium, Yokohama (JPN)",FALSE,SHUTHUR,shuttle-hurdles-relay,relays,Shuttle Hurdles Relay,JPN,GW,H1,3,56.4,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,11-May-19,"IAAF World Relays, International Stadium, Yokohama","International Stadium, Yokohama (JPN)",FALSE,SHUTHUR,shuttle-hurdles-relay,relays,Shuttle Hurdles Relay,JPN,GW,F1,,DQ,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,11-May-19,"IAAF World Relays, International Stadium, Yokohama","International Stadium, Yokohama (JPN)",FALSE,MIXSHH,mixed-shuttle-hurdles,relays,Mixed Shuttle Hurdles Relay,JPN,GW,F1,,DQ,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,25-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,200,200-metres,sprints,200 Metres,AUT,GL,CE4,1,24.05,0.5,FALSE,1031,,resultsByDateResults
Celeste Mucci,14555113,25-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUT,GL,CE6,3,13.02,1.7,FALSE,1147,,resultsByDateResults
Celeste Mucci,14555113,25-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,HJ,high-jump,jumps,High Jump,AUT,GL,CE2,7,1.71,,FALSE,936,,resultsByDateResults
Celeste Mucci,14555113,25-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,SP,shot-put,throws,Shot Put,AUT,GL,CE2,15,11.5,,FALSE,679,,resultsByDateResults
Celeste Mucci,14555113,26-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,LJ,long-jump,jumps,Long Jump,AUT,GL,CE1,11,6.06,1.3,FALSE,1012,,resultsByDateResults
Celeste Mucci,14555113,26-May-19,"Hypo-meeting, Mösle-Stadium, Götzis - Combined Events","Mösle-Stadium, Götzis (AUT)",FALSE,JT,javelin-throw,throws,Javelin Throw,AUT,GL,CE2,12,39.23,,FALSE,695,,resultsByDateResults
Celeste Mucci,14555113,26-May-19,"Hypo-meeting, Mösle-Stadium, Götzis","Mösle-Stadium, Götzis (AUT)",FALSE,HEP,heptathlon,combined-events,Heptathlon,AUT,GL,F,,DNF,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,27-Jun-19,"Oceania Championships, Townsville",Townsville (AUS),FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,AUS,GL,F,1,44.47,,FALSE,1116,,resultsByDateResults
Celeste Mucci,14555113,28-Jun-19,"Oceania Championships, Townsville",Townsville (AUS),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,GL,F,2,13.49,-0.8,FALSE,1088,,resultsByDateResults
Celeste Mucci,14555113,8-Jul-19,"Universiade, Napoli",Napoli (ITA),FALSE,100,100-metres,sprints,100 Metres,ITA,B,H5,3,11.64,0.1,FALSE,1064,,resultsByDateResults
Celeste Mucci,14555113,9-Jul-19,"Universiade, Napoli",Napoli (ITA),FALSE,100,100-metres,sprints,100 Metres,ITA,B,SF1,6,11.74,-0.8,FALSE,1048,,resultsByDateResults
Celeste Mucci,14555113,10-Jul-19,"Universiade, Napoli",Napoli (ITA),FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,ITA,B,H2,4,14.03,-1.4,FALSE,1023,,resultsByDateResults
Celeste Mucci,14555113,12-Jul-19,"Universiade, Napoli",Napoli (ITA),FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,ITA,B,H1,2,44.28,,FALSE,1124,,resultsByDateResults
Celeste Mucci,14555113,13-Jul-19,"Universiade, Napoli",Napoli (ITA),FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,ITA,B,F,2,43.97,,FALSE,1137,,resultsByDateResults
Celeste Mucci,14555113,20-Jul-19,"Müller Anniversary Games, Olympic Stadium, London - Diamond Discipline","Olympic Stadium, London (GBR)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,GBR,GW,H1,,DNF,-1.1,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,4-Oct-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,QAT,OW,H1,,DNF,,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,5-Oct-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,QAT,OW,H3,6,13.14,0.4,FALSE,1131,,resultsByDateResults
Celeste Mucci,14555113,13-Dec-19,"AVSL Round 7, Tom Kelly Athletics Track, Doncaster, Melbourne","Tom Kelly Athletics Track, Doncaster, Melbourne (AUS)",FALSE,60,60-metres,sprints,60 Metres,AUS,F,F1,1,7.47,NWI,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,21-Dec-19,"AVSL Round 8, Aberfeldie, Melbourne","Aberfeldie, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,1,11.93,0.2,FALSE,1005,,resultsByDateResults
Celeste Mucci,14555113,18-Jan-20,"AVSL Round 10, Little Athletics Centre, Werribee, Melbourne","Little Athletics Centre, Werribee, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,2,11.58,3.1,TRUE,1059,,resultsByDateResults
Celeste Mucci,14555113,18-Jan-20,"AVSL Round 10, Little Athletics Centre, Werribee, Melbourne","Little Athletics Centre, Werribee, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F1,1,13.43,0,FALSE,1092,,resultsByDateResults
Celeste Mucci,14555113,24-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,H5,2,11.52,2.2,TRUE,1076,,resultsByDateResults
Celeste Mucci,14555113,25-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,SF2,2,11.64,3.1,TRUE,1046,,resultsByDateResults
Celeste Mucci,14555113,25-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,F,2,11.64,1.6,FALSE,1064,,resultsByDateResults
Celeste Mucci,14555113,26-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,H1,1,13.26,2.3,TRUE,1102,,resultsByDateResults
Celeste Mucci,14555113,26-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,F,,DQ,1.2,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,6-Feb-20,"Melbourne Track Classic, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,D,F,4,11.84,0.9,FALSE,1023,,resultsByDateResults
Celeste Mucci,14555113,6-Feb-20,"Melbourne Track Classic, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,D,F,2,13.2,0.6,FALSE,1123,,resultsByDateResults
Celeste Mucci,14555113,13-Feb-20,"Canberra Track Classic, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,D,F,3,13.58,-1.5,FALSE,1082,,resultsByDateResults
Celeste Mucci,14555113,13-Feb-20,"Canberra Track Classic, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,AUS,D,F,2,44.22,,FALSE,1126,,resultsByDateResults
Celeste Mucci,14555113,22-Feb-20,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,C,F,4,13.32,0.3,FALSE,1107,,resultsByDateResults
Celeste Mucci,14555113,12-Mar-20,"HVC Meet 2, Duncan Mackinnon Reserve, Murrumbeena, Melbourne","Duncan Mackinnon Reserve, Murrumbeena, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,1,11.64,1.8,FALSE,1064,,resultsByDateResults
Celeste Mucci,14555113,16-Jan-21,"AVSL Round 5, Moonee Valley Athletics Track, Aberfeldie, Melbourne","Moonee Valley Athletics Track, Aberfeldie, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F1,,DQ,-2.8,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,23-Jan-21,"Victorian Country Ch., Llanberris Athletics Reserve, Ballarat","Llanberris Athletics Reserve, Ballarat (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,OC,11.58,1.1,FALSE,1077,,resultsByDateResults
Celeste Mucci,14555113,24-Jan-21,"Victorian Country Ch., Llanberris Athletics Reserve, Ballarat","Llanberris Athletics Reserve, Ballarat (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,OC,13.32,2.3,TRUE,1094,,resultsByDateResults
Celeste Mucci,14555113,13-Feb-21,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,SF4,1,11.47,1.8,FALSE,1099,,resultsByDateResults
Celeste Mucci,14555113,13-Feb-21,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,H2,1,13.17,-1.1,FALSE,1133,,resultsByDateResults
Celeste Mucci,14555113,13-Feb-21,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,F,2,12.98,1.3,FALSE,1152,,resultsByDateResults
Celeste Mucci,14555113,11-Mar-21,"Canberra Track Classic, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,C,F,2,13.43,0.4,FALSE,1092,,resultsByDateResults
Celeste Mucci,14555113,13-Mar-21,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,C,F,4,13.15,1.3,FALSE,1130,,resultsByDateResults
Celeste Mucci,14555113,27-Mar-21,"Queensland Track Classic, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,4,13.22,1.1,FALSE,1120,,resultsByDateResults
Celeste Mucci,14555113,8-Apr-21,"HVC Meet #9, Hagenauer Reserve, Box Hill, Melbourne","Hagenauer Reserve, Box Hill, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F1,1,13.6,0,FALSE,1070,,resultsByDateResults
Celeste Mucci,14555113,18-Apr-21,"Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,H2,2,13.25,1.1,FALSE,1116,,resultsByDateResults
Celeste Mucci,14555113,18-Apr-21,"Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,4,13.19,-0.5,FALSE,1127,,resultsByDateResults
Celeste Mucci,14555113,5-Jun-21,"Oceania Invitational 1, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,D,F,3,13.23,0.5,FALSE,1119,,resultsByDateResults
Celeste Mucci,14555113,5-Jun-21,"Oceania Invitational 1, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,AUS,D,F,,DQ,,FALSE,0,,resultsByDateResults
